id,folder_relative,filename,ext,size_bytes,size_hr,mtime_iso,btime_iso,is_archive,specialty_bucket,compression_bucket,folder,path
344,McAfee EERM,encrypted.dsk.337,.337,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.337
345,McAfee EERM,encrypted.dsk.338,.338,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.338
346,McAfee EERM,encrypted.dsk.339,.339,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.339
347,McAfee EERM,encrypted.dsk.340,.340,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.340
348,McAfee EERM,encrypted.dsk.341,.341,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.341
349,McAfee EERM,encrypted.dsk.342,.342,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.342
350,McAfee EERM,encrypted.dsk.343,.343,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.343
351,McAfee EERM,encrypted.dsk.344,.344,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.344
352,McAfee EERM,encrypted.dsk.345,.345,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.345
353,McAfee EERM,encrypted.dsk.346,.346,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.346
354,McAfee EERM,encrypted.dsk.347,.347,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.347
355,McAfee EERM,encrypted.dsk.348,.348,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.348
356,McAfee EERM,encrypted.dsk.349,.349,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.349
357,McAfee EERM,encrypted.dsk.350,.350,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.350
358,McAfee EERM,encrypted.dsk.351,.351,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.351
359,McAfee EERM,encrypted.dsk.352,.352,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.352
360,McAfee EERM,encrypted.dsk.353,.353,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.353
361,McAfee EERM,encrypted.dsk.354,.354,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.354
362,McAfee EERM,encrypted.dsk.355,.355,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.355
363,McAfee EERM,encrypted.dsk.356,.356,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.356
364,McAfee EERM,encrypted.dsk.357,.357,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.357
365,McAfee EERM,encrypted.dsk.358,.358,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.358
366,McAfee EERM,encrypted.dsk.359,.359,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.359
367,McAfee EERM,encrypted.dsk.360,.360,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.360
368,McAfee EERM,encrypted.dsk.361,.361,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.361
369,McAfee EERM,encrypted.dsk.362,.362,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.362
370,McAfee EERM,encrypted.dsk.363,.363,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.363
371,McAfee EERM,encrypted.dsk.364,.364,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.364
372,McAfee EERM,encrypted.dsk.365,.365,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.365
373,McAfee EERM,encrypted.dsk.366,.366,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.366
374,McAfee EERM,encrypted.dsk.367,.367,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.367
375,McAfee EERM,encrypted.dsk.368,.368,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.368
376,McAfee EERM,encrypted.dsk.369,.369,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.369
377,McAfee EERM,encrypted.dsk.370,.370,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.370
378,McAfee EERM,encrypted.dsk.371,.371,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.371
379,McAfee EERM,encrypted.dsk.372,.372,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.372
380,McAfee EERM,encrypted.dsk.373,.373,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.373
381,McAfee EERM,encrypted.dsk.374,.374,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.374
382,McAfee EERM,encrypted.dsk.375,.375,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.375
383,McAfee EERM,encrypted.dsk.376,.376,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.376
384,McAfee EERM,encrypted.dsk.377,.377,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.377
385,McAfee EERM,encrypted.dsk.378,.378,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.378
386,McAfee EERM,encrypted.dsk.379,.379,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:12Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.379
387,McAfee EERM,encrypted.dsk.380,.380,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:13Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.380
388,McAfee EERM,encrypted.dsk.381,.381,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:13Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.381
389,McAfee EERM,encrypted.dsk.382,.382,2147483648,2.0 GB,2025-09-25T18:59:14Z,2025-09-25T18:59:13Z,0,,unknown,/Volumes/blacksand/McAfee EERM,/Volumes/blacksand/McAfee EERM/encrypted.dsk.382
